season,team,match_number,date,opponent,venue,goals_for,goals_against,result,points,cumulative_points,goal_difference,goals_for_total,goals_against_total,match_id,source_url,downloaded_at
2022-23,Nott'm Forest,33,2023-04-26,Brighton,H,3,1,W,3,30,-31,29,60,318,https://www.football-data.co.uk/mmz4281/2223/E0.csv,2026-05-25
2022-23,Nott'm Forest,34,2023-04-29,Brentford,A,1,2,L,0,30,-32,30,62,326,https://www.football-data.co.uk/mmz4281/2223/E0.csv,2026-05-25
2022-23,Nott'm Forest,35,2023-05-08,Southampton,H,4,3,W,3,33,-31,34,65,347,https://www.football-data.co.uk/mmz4281/2223/E0.csv,2026-05-25
2022-23,Nott'm Forest,36,2023-05-13,Chelsea,A,2,2,D,1,34,-31,36,67,350,https://www.football-data.co.uk/mmz4281/2223/E0.csv,2026-05-25
2022-23,Nott'm Forest,37,2023-05-20,Arsenal,H,1,0,W,3,37,-30,37,67,364,https://www.football-data.co.uk/mmz4281/2223/E0.csv,2026-05-25
2022-23,Nott'm Forest,38,2023-05-28,Crystal Palace,A,1,1,D,1,38,-30,38,68,375,https://www.football-data.co.uk/mmz4281/2223/E0.csv,2026-05-25
2022-23,Southampton,1,2022-08-06,Tottenham,A,1,4,L,0,0,-3,1,4,6,https://www.football-data.co.uk/mmz4281/2223/E0.csv,2026-05-25
2022-23,Southampton,2,2022-08-13,Leeds,H,2,2,D,1,1,-3,3,6,15,https://www.football-data.co.uk/mmz4281/2223/E0.csv,2026-05-25
2022-23,Southampton,3,2022-08-20,Leicester,A,2,1,W,3,4,-2,5,7,25,https://www.football-data.co.uk/mmz4281/2223/E0.csv,2026-05-25
2022-23,Southampton,4,2022-08-27,Man United,H,0,1,L,0,4,-3,5,8,31,https://www.football-data.co.uk/mmz4281/2223/E0.csv,2026-05-25
2022-23,Southampton,5,2022-08-30,Chelsea,H,2,1,W,3,7,-2,7,9,43,https://www.football-data.co.uk/mmz4281/2223/E0.csv,2026-05-25
2022-23,Southampton,6,2022-09-03,Wolves,A,0,1,L,0,7,-3,7,10,57,https://www.football-data.co.uk/mmz4281/2223/E0.csv,2026-05-25
2022-23,Southampton,7,2022-09-16,Aston Villa,A,0,1,L,0,7,-4,7,11,61,https://www.football-data.co.uk/mmz4281/2223/E0.csv,2026-05-25
2022-23,Southampton,8,2022-10-01,Everton,H,1,2,L,0,7,-5,8,13,73,https://www.football-data.co.uk/mmz4281/2223/E0.csv,2026-05-25
2022-23,Southampton,9,2022-10-08,Man City,A,0,4,L,0,7,-9,8,17,80,https://www.football-data.co.uk/mmz4281/2223/E0.csv,2026-05-25
2022-23,Southampton,10,2022-10-16,West Ham,H,1,1,D,1,8,-9,9,18,96,https://www.football-data.co.uk/mmz4281/2223/E0.csv,2026-05-25
2022-23,Southampton,11,2022-10-19,Bournemouth,A,1,0,W,3,11,-8,10,18,100,https://www.football-data.co.uk/mmz4281/2223/E0.csv,2026-05-25
2022-23,Southampton,12,2022-10-23,Arsenal,H,1,1,D,1,12,-8,11,19,113,https://www.football-data.co.uk/mmz4281/2223/E0.csv,2026-05-25
2022-23,Southampton,13,2022-10-29,Crystal Palace,A,0,1,L,0,12,-9,11,20,121,https://www.football-data.co.uk/mmz4281/2223/E0.csv,2026-05-25
2022-23,Southampton,14,2022-11-06,Newcastle,H,1,4,L,0,12,-12,12,24,134,https://www.football-data.co.uk/mmz4281/2223/E0.csv,2026-05-25
2022-23,Southampton,15,2022-11-12,Liverpool,A,1,3,L,0,12,-14,13,27,139,https://www.football-data.co.uk/mmz4281/2223/E0.csv,2026-05-25
2022-23,Southampton,16,2022-12-26,Brighton,H,1,3,L,0,12,-16,14,30,151,https://www.football-data.co.uk/mmz4281/2223/E0.csv,2026-05-25
2022-23,Southampton,17,2022-12-31,Fulham,A,1,2,L,0,12,-17,15,32,161,https://www.football-data.co.uk/mmz4281/2223/E0.csv,2026-05-25
2022-23,Southampton,18,2023-01-04,Nott'm Forest,H,0,1,L,0,12,-18,15,33,172,https://www.football-data.co.uk/mmz4281/2223/E0.csv,2026-05-25
2022-23,Southampton,19,2023-01-14,Everton,A,2,1,W,3,15,-17,17,34,181,https://www.football-data.co.uk/mmz4281/2223/E0.csv,2026-05-25
2022-23,Southampton,20,2023-01-21,Aston Villa,H,0,1,L,0,15,-18,17,35,193,https://www.football-data.co.uk/mmz4281/2223/E0.csv,2026-05-25
2022-23,Southampton,21,2023-02-04,Brentford,A,0,3,L,0,15,-21,17,38,203,https://www.football-data.co.uk/mmz4281/2223/E0.csv,2026-05-25
2022-23,Southampton,22,2023-02-11,Wolves,H,1,2,L,0,15,-22,18,40,216,https://www.football-data.co.uk/mmz4281/2223/E0.csv,2026-05-25
2022-23,Southampton,23,2023-02-18,Chelsea,A,1,0,W,3,18,-21,19,40,225,https://www.football-data.co.uk/mmz4281/2223/E0.csv,2026-05-25
2022-23,Southampton,24,2023-02-25,Leeds,A,0,1,L,0,18,-22,19,41,234,https://www.football-data.co.uk/mmz4281/2223/E0.csv,2026-05-25
2022-23,Southampton,25,2023-03-04,Leicester,H,1,0,W,3,21,-21,20,41,248,https://www.football-data.co.uk/mmz4281/2223/E0.csv,2026-05-25
2022-23,Southampton,26,2023-03-12,Man United,A,0,0,D,1,22,-21,20,41,259,https://www.football-data.co.uk/mmz4281/2223/E0.csv,2026-05-25
2022-23,Southampton,27,2023-03-15,Brentford,H,0,2,L,0,22,-23,20,43,263,https://www.football-data.co.uk/mmz4281/2223/E0.csv,2026-05-25
2022-23,Southampton,28,2023-03-18,Tottenham,H,3,3,D,1,23,-23,23,46,267,https://www.football-data.co.uk/mmz4281/2223/E0.csv,2026-05-25
2022-23,Southampton,29,2023-04-02,West Ham,A,0,1,L,0,23,-24,23,47,278,https://www.football-data.co.uk/mmz4281/2223/E0.csv,2026-05-25
2022-23,Southampton,30,2023-04-08,Man City,H,1,4,L,0,23,-27,24,51,294,https://www.football-data.co.uk/mmz4281/2223/E0.csv,2026-05-25
2022-23,Southampton,31,2023-04-15,Crystal Palace,H,0,2,L,0,23,-29,24,53,300,https://www.football-data.co.uk/mmz4281/2223/E0.csv,2026-05-25
2022-23,Southampton,32,2023-04-21,Arsenal,A,3,3,D,1,24,-29,27,56,307,https://www.football-data.co.uk/mmz4281/2223/E0.csv,2026-05-25
2022-23,Southampton,33,2023-04-27,Bournemouth,H,0,1,L,0,24,-30,27,57,323,https://www.football-data.co.uk/mmz4281/2223/E0.csv,2026-05-25
2022-23,Southampton,34,2023-04-30,Newcastle,A,1,3,L,0,24,-32,28,60,331,https://www.football-data.co.uk/mmz4281/2223/E0.csv,2026-05-25
2022-23,Southampton,35,2023-05-08,Nott'm Forest,A,3,4,L,0,24,-33,31,64,347,https://www.football-data.co.uk/mmz4281/2223/E0.csv,2026-05-25
2022-23,Southampton,36,2023-05-13,Fulham,H,0,2,L,0,24,-35,31,66,353,https://www.football-data.co.uk/mmz4281/2223/E0.csv,2026-05-25
2022-23,Southampton,37,2023-05-21,Brighton,A,1,3,L,0,24,-37,32,69,366,https://www.football-data.co.uk/mmz4281/2223/E0.csv,2026-05-25
2022-23,Southampton,38,2023-05-28,Liverpool,H,4,4,D,1,25,-37,36,73,380,https://www.football-data.co.uk/mmz4281/2223/E0.csv,2026-05-25
2022-23,Tottenham,1,2022-08-06,Southampton,H,4,1,W,3,3,3,4,1,6,https://www.football-data.co.uk/mmz4281/2223/E0.csv,2026-05-25
2022-23,Tottenham,2,2022-08-14,Chelsea,A,2,2,D,1,4,3,6,3,19,https://www.football-data.co.uk/mmz4281/2223/E0.csv,2026-05-25
2022-23,Tottenham,3,2022-08-20,Wolves,H,1,0,W,3,7,4,7,3,21,https://www.football-data.co.uk/mmz4281/2223/E0.csv,2026-05-25
2022-23,Tottenham,4,2022-08-28,Nott'm Forest,A,2,0,W,3,10,6,9,3,40,https://www.football-data.co.uk/mmz4281/2223/E0.csv,2026-05-25
2022-23,Tottenham,5,2022-08-31,West Ham,A,1,1,D,1,11,6,10,4,48,https://www.football-data.co.uk/mmz4281/2223/E0.csv,2026-05-25
2022-23,Tottenham,6,2022-09-03,Fulham,H,2,1,W,3,14,7,12,5,56,https://www.football-data.co.uk/mmz4281/2223/E0.csv,2026-05-25
2022-23,Tottenham,7,2022-09-17,Leicester,H,6,2,W,3,17,11,18,7,65,https://www.football-data.co.uk/mmz4281/2223/E0.csv,2026-05-25
2022-23,Tottenham,8,2022-10-01,Arsenal,A,1,3,L,0,17,9,19,10,68,https://www.football-data.co.uk/mmz4281/2223/E0.csv,2026-05-25
2022-23,Tottenham,9,2022-10-08,Brighton,A,1,0,W,3,20,10,20,10,82,https://www.football-data.co.uk/mmz4281/2223/E0.csv,2026-05-25
2022-23,Tottenham,10,2022-10-15,Everton,H,2,0,W,3,23,12,22,10,92,https://www.football-data.co.uk/mmz4281/2223/E0.csv,2026-05-25
2022-23,Tottenham,11,2022-10-19,Man United,A,0,2,L,0,23,10,22,12,104,https://www.football-data.co.uk/mmz4281/2223/E0.csv,2026-05-25
2022-23,Tottenham,12,2022-10-23,Newcastle,H,1,2,L,0,23,9,23,14,115,https://www.football-data.co.uk/mmz4281/2223/E0.csv,2026-05-25
2022-23,Tottenham,13,2022-10-29,Bournemouth,A,3,2,W,3,26,10,26,16,118,https://www.football-data.co.uk/mmz4281/2223/E0.csv,2026-05-25
2022-23,Tottenham,14,2022-11-06,Liverpool,H,1,2,L,0,26,9,27,18,136,https://www.football-data.co.uk/mmz4281/2223/E0.csv,2026-05-25
2022-23,Tottenham,15,2022-11-12,Leeds,H,4,3,W,3,29,10,31,21,141,https://www.football-data.co.uk/mmz4281/2223/E0.csv,2026-05-25
2022-23,Tottenham,16,2022-12-26,Brentford,A,2,2,D,1,30,10,33,23,147,https://www.football-data.co.uk/mmz4281/2223/E0.csv,2026-05-25
2022-23,Tottenham,17,2023-01-01,Aston Villa,H,0,2,L,0,30,8,33,25,165,https://www.football-data.co.uk/mmz4281/2223/E0.csv,2026-05-25
2022-23,Tottenham,18,2023-01-04,Crystal Palace,A,4,0,W,3,33,12,37,25,175,https://www.football-data.co.uk/mmz4281/2223/E0.csv,2026-05-25
2022-23,Tottenham,19,2023-01-15,Arsenal,H,0,2,L,0,33,10,37,27,187,https://www.football-data.co.uk/mmz4281/2223/E0.csv,2026-05-25
2022-23,Tottenham,20,2023-01-19,Man City,A,2,4,L,0,33,8,39,31,189,https://www.football-data.co.uk/mmz4281/2223/E0.csv,2026-05-25
2022-23,Tottenham,21,2023-01-23,Fulham,A,1,0,W,3,36,9,40,31,199,https://www.football-data.co.uk/mmz4281/2223/E0.csv,2026-05-25
2022-23,Tottenham,22,2023-02-05,Man City,H,1,0,W,3,39,10,41,31,209,https://www.football-data.co.uk/mmz4281/2223/E0.csv,2026-05-25
2022-23,Tottenham,23,2023-02-11,Leicester,A,1,4,L,0,39,7,42,35,215,https://www.football-data.co.uk/mmz4281/2223/E0.csv,2026-05-25
2022-23,Tottenham,24,2023-02-19,West Ham,H,2,0,W,3,42,9,44,35,231,https://www.football-data.co.uk/mmz4281/2223/E0.csv,2026-05-25
2022-23,Tottenham,25,2023-02-26,Chelsea,H,2,0,W,3,45,11,46,35,239,https://www.football-data.co.uk/mmz4281/2223/E0.csv,2026-05-25
2022-23,Tottenham,26,2023-03-04,Wolves,A,0,1,L,0,45,10,46,36,247,https://www.football-data.co.uk/mmz4281/2223/E0.csv,2026-05-25
2022-23,Tottenham,27,2023-03-11,Nott'm Forest,H,3,1,W,3,48,12,49,37,256,https://www.football-data.co.uk/mmz4281/2223/E0.csv,2026-05-25
2022-23,Tottenham,28,2023-03-18,Southampton,A,3,3,D,1,49,12,52,40,267,https://www.football-data.co.uk/mmz4281/2223/E0.csv,2026-05-25
2022-23,Tottenham,29,2023-04-03,Everton,A,1,1,D,1,50,12,53,41,280,https://www.football-data.co.uk/mmz4281/2223/E0.csv,2026-05-25
2022-23,Tottenham,30,2023-04-08,Brighton,H,2,1,W,3,53,13,55,42,292,https://www.football-data.co.uk/mmz4281/2223/E0.csv,2026-05-25
2022-23,Tottenham,31,2023-04-15,Bournemouth,H,2,3,L,0,53,12,57,45,301,https://www.football-data.co.uk/mmz4281/2223/E0.csv,2026-05-25
2022-23,Tottenham,32,2023-04-23,Newcastle,A,1,6,L,0,53,7,58,51,314,https://www.football-data.co.uk/mmz4281/2223/E0.csv,2026-05-25
2022-23,Tottenham,33,2023-04-27,Man United,H,2,2,D,1,54,7,60,53,324,https://www.football-data.co.uk/mmz4281/2223/E0.csv,2026-05-25
2022-23,Tottenham,34,2023-04-30,Liverpool,A,3,4,L,0,54,6,63,57,332,https://www.football-data.co.uk/mmz4281/2223/E0.csv,2026-05-25
2022-23,Tottenham,35,2023-05-06,Crystal Palace,H,1,0,W,3,57,7,64,57,340,https://www.football-data.co.uk/mmz4281/2223/E0.csv,2026-05-25
2022-23,Tottenham,36,2023-05-13,Aston Villa,A,1,2,L,0,57,6,65,59,349,https://www.football-data.co.uk/mmz4281/2223/E0.csv,2026-05-25
2022-23,Tottenham,37,2023-05-20,Brentford,H,1,3,L,0,57,4,66,62,359,https://www.football-data.co.uk/mmz4281/2223/E0.csv,2026-05-25
2022-23,Tottenham,38,2023-05-28,Leeds,A,4,1,W,3,60,7,70,63,377,https://www.football-data.co.uk/mmz4281/2223/E0.csv,2026-05-25
2022-23,West Ham,1,2022-08-07,Man City,H,0,2,L,0,0,-2,0,2,10,https://www.football-data.co.uk/mmz4281/2223/E0.csv,2026-05-25
2022-23,West Ham,2,2022-08-14,Nott'm Forest,A,0,1,L,0,0,-3,0,3,18,https://www.football-data.co.uk/mmz4281/2223/E0.csv,2026-05-25
2022-23,West Ham,3,2022-08-21,Brighton,H,0,2,L,0,0,-5,0,5,28,https://www.football-data.co.uk/mmz4281/2223/E0.csv,2026-05-25
2022-23,West Ham,4,2022-08-28,Aston Villa,A,1,0,W,3,3,-4,1,5,38,https://www.football-data.co.uk/mmz4281/2223/E0.csv,2026-05-25
2022-23,West Ham,5,2022-08-31,Tottenham,H,1,1,D,1,4,-4,2,6,48,https://www.football-data.co.uk/mmz4281/2223/E0.csv,2026-05-25
2022-23,West Ham,6,2022-09-03,Chelsea,A,1,2,L,0,4,-5,3,8,53,https://www.football-data.co.uk/mmz4281/2223/E0.csv,2026-05-25
2022-23,West Ham,7,2022-09-18,Everton,A,0,1,L,0,4,-6,3,9,67,https://www.football-data.co.uk/mmz4281/2223/E0.csv,2026-05-25
2022-23,West Ham,8,2022-10-01,Wolves,H,2,0,W,3,7,-4,5,9,74,https://www.football-data.co.uk/mmz4281/2223/E0.csv,2026-05-25
2022-23,West Ham,9,2022-10-09,Fulham,H,3,1,W,3,10,-2,8,10,84,https://www.football-data.co.uk/mmz4281/2223/E0.csv,2026-05-25
2022-23,West Ham,10,2022-10-16,Southampton,A,1,1,D,1,11,-2,9,11,96,https://www.football-data.co.uk/mmz4281/2223/E0.csv,2026-05-25
2022-23,West Ham,11,2022-10-19,Liverpool,A,0,1,L,0,11,-3,9,12,102,https://www.football-data.co.uk/mmz4281/2223/E0.csv,2026-05-25
2022-23,West Ham,12,2022-10-24,Bournemouth,H,2,0,W,3,14,-1,11,12,116,https://www.football-data.co.uk/mmz4281/2223/E0.csv,2026-05-25
2022-23,West Ham,13,2022-10-30,Man United,A,0,1,L,0,14,-2,11,13,126,https://www.football-data.co.uk/mmz4281/2223/E0.csv,2026-05-25
2022-23,West Ham,14,2022-11-06,Crystal Palace,H,1,2,L,0,14,-3,12,15,135,https://www.football-data.co.uk/mmz4281/2223/E0.csv,2026-05-25
2022-23,West Ham,15,2022-11-12,Leicester,H,0,2,L,0,14,-5,12,17,142,https://www.football-data.co.uk/mmz4281/2223/E0.csv,2026-05-25
2022-23,West Ham,16,2022-12-26,Arsenal,A,1,3,L,0,14,-7,13,20,153,https://www.football-data.co.uk/mmz4281/2223/E0.csv,2026-05-25
2022-23,West Ham,17,2022-12-30,Brentford,H,0,2,L,0,14,-9,13,22,157,https://www.football-data.co.uk/mmz4281/2223/E0.csv,2026-05-25
2022-23,West Ham,18,2023-01-04,Leeds,A,2,2,D,1,15,-9,15,24,173,https://www.football-data.co.uk/mmz4281/2223/E0.csv,2026-05-25
2022-23,West Ham,19,2023-01-14,Wolves,A,0,1,L,0,15,-10,15,25,183,https://www.football-data.co.uk/mmz4281/2223/E0.csv,2026-05-25
2022-23,West Ham,20,2023-01-21,Everton,H,2,0,W,3,18,-8,17,25,194,https://www.football-data.co.uk/mmz4281/2223/E0.csv,2026-05-25
2022-23,West Ham,21,2023-02-04,Newcastle,A,1,1,D,1,19,-8,18,26,207,https://www.football-data.co.uk/mmz4281/2223/E0.csv,2026-05-25
2022-23,West Ham,22,2023-02-11,Chelsea,H,1,1,D,1,20,-8,19,27,211,https://www.football-data.co.uk/mmz4281/2223/E0.csv,2026-05-25
2022-23,West Ham,23,2023-02-19,Tottenham,A,0,2,L,0,20,-10,19,29,231,https://www.football-data.co.uk/mmz4281/2223/E0.csv,2026-05-25
2022-23,West Ham,24,2023-02-25,Nott'm Forest,H,4,0,W,3,23,-6,23,29,236,https://www.football-data.co.uk/mmz4281/2223/E0.csv,2026-05-25
2022-23,West Ham,25,2023-03-04,Brighton,A,0,4,L,0,23,-10,23,33,245,https://www.football-data.co.uk/mmz4281/2223/E0.csv,2026-05-25
2022-23,West Ham,26,2023-03-12,Aston Villa,H,1,1,D,1,24,-10,24,34,260,https://www.football-data.co.uk/mmz4281/2223/E0.csv,2026-05-25
2022-23,West Ham,27,2023-04-02,Southampton,H,1,0,W,3,27,-9,25,34,278,https://www.football-data.co.uk/mmz4281/2223/E0.csv,2026-05-25
2022-23,West Ham,28,2023-04-05,Newcastle,H,1,5,L,0,27,-13,26,39,286,https://www.football-data.co.uk/mmz4281/2223/E0.csv,2026-05-25
2022-23,West Ham,29,2023-04-08,Fulham,A,1,0,W,3,30,-12,27,39,290,https://www.football-data.co.uk/mmz4281/2223/E0.csv,2026-05-25
2022-23,West Ham,30,2023-04-16,Arsenal,H,2,2,D,1,31,-12,29,41,304,https://www.football-data.co.uk/mmz4281/2223/E0.csv,2026-05-25
2022-23,West Ham,31,2023-04-23,Bournemouth,A,4,0,W,3,34,-8,33,41,313,https://www.football-data.co.uk/mmz4281/2223/E0.csv,2026-05-25
2022-23,West Ham,32,2023-04-26,Liverpool,H,1,2,L,0,34,-9,34,43,320,https://www.football-data.co.uk/mmz4281/2223/E0.csv,2026-05-25
2022-23,West Ham,33,2023-04-29,Crystal Palace,A,3,4,L,0,34,-10,37,47,325,https://www.football-data.co.uk/mmz4281/2223/E0.csv,2026-05-25
2022-23,West Ham,34,2023-05-03,Man City,A,0,3,L,0,34,-13,37,50,336,https://www.football-data.co.uk/mmz4281/2223/E0.csv,2026-05-25
2022-23,West Ham,35,2023-05-07,Man United,H,1,0,W,3,37,-12,38,50,344,https://www.football-data.co.uk/mmz4281/2223/E0.csv,2026-05-25
2022-23,West Ham,36,2023-05-14,Brentford,A,0,2,L,0,37,-14,38,52,354,https://www.football-data.co.uk/mmz4281/2223/E0.csv,2026-05-25
2022-23,West Ham,37,2023-05-21,Leeds,H,3,1,W,3,40,-12,41,53,365,https://www.football-data.co.uk/mmz4281/2223/E0.csv,2026-05-25
2022-23,West Ham,38,2023-05-28,Leicester,A,1,2,L,0,40,-13,42,55,378,https://www.football-data.co.uk/mmz4281/2223/E0.csv,2026-05-25
2022-23,Wolves,1,2022-08-06,Leeds,A,1,2,L,0,0,-1,1,2,4,https://www.football-data.co.uk/mmz4281/2223/E0.csv,2026-05-25
2022-23,Wolves,2,2022-08-13,Fulham,H,0,0,D,1,1,-1,1,2,16,https://www.football-data.co.uk/mmz4281/2223/E0.csv,2026-05-25
2022-23,Wolves,3,2022-08-20,Tottenham,A,0,1,L,0,1,-2,1,3,21,https://www.football-data.co.uk/mmz4281/2223/E0.csv,2026-05-25
2022-23,Wolves,4,2022-08-28,Newcastle,H,1,1,D,1,2,-2,2,4,39,https://www.football-data.co.uk/mmz4281/2223/E0.csv,2026-05-25
2022-23,Wolves,5,2022-08-31,Bournemouth,A,0,0,D,1,3,-2,2,4,46,https://www.football-data.co.uk/mmz4281/2223/E0.csv,2026-05-25
2022-23,Wolves,6,2022-09-03,Southampton,H,1,0,W,3,6,-1,3,4,57,https://www.football-data.co.uk/mmz4281/2223/E0.csv,2026-05-25
2022-23,Wolves,7,2022-09-17,Man City,H,0,3,L,0,6,-4,3,7,63,https://www.football-data.co.uk/mmz4281/2223/E0.csv,2026-05-25
2022-23,Wolves,8,2022-10-01,West Ham,A,0,2,L,0,6,-6,3,9,74,https://www.football-data.co.uk/mmz4281/2223/E0.csv,2026-05-25
2022-23,Wolves,9,2022-10-08,Chelsea,A,0,3,L,0,6,-9,3,12,79,https://www.football-data.co.uk/mmz4281/2223/E0.csv,2026-05-25
2022-23,Wolves,10,2022-10-15,Nott'm Forest,H,1,0,W,3,9,-8,4,12,91,https://www.football-data.co.uk/mmz4281/2223/E0.csv,2026-05-25
2022-23,Wolves,11,2022-10-18,Crystal Palace,A,1,2,L,0,9,-9,5,14,99,https://www.football-data.co.uk/mmz4281/2223/E0.csv,2026-05-25
2022-23,Wolves,12,2022-10-23,Leicester,H,0,4,L,0,9,-13,5,18,114,https://www.football-data.co.uk/mmz4281/2223/E0.csv,2026-05-25
2022-23,Wolves,13,2022-10-29,Brentford,A,1,1,D,1,10,-13,6,19,119,https://www.football-data.co.uk/mmz4281/2223/E0.csv,2026-05-25
2022-23,Wolves,14,2022-11-05,Brighton,H,2,3,L,0,10,-14,8,22,130,https://www.football-data.co.uk/mmz4281/2223/E0.csv,2026-05-25
2022-23,Wolves,15,2022-11-12,Arsenal,H,0,2,L,0,10,-16,8,24,144,https://www.football-data.co.uk/mmz4281/2223/E0.csv,2026-05-25
2022-23,Wolves,16,2022-12-26,Everton,A,2,1,W,3,13,-15,10,25,149,https://www.football-data.co.uk/mmz4281/2223/E0.csv,2026-05-25
2022-23,Wolves,17,2022-12-31,Man United,H,0,1,L,0,13,-16,10,26,159,https://www.football-data.co.uk/mmz4281/2223/E0.csv,2026-05-25
2022-23,Wolves,18,2023-01-04,Aston Villa,A,1,1,D,1,14,-16,11,27,174,https://www.football-data.co.uk/mmz4281/2223/E0.csv,2026-05-25
2022-23,Wolves,19,2023-01-14,West Ham,H,1,0,W,3,17,-15,12,27,183,https://www.football-data.co.uk/mmz4281/2223/E0.csv,2026-05-25
2022-23,Wolves,20,2023-01-22,Man City,A,0,3,L,0,17,-18,12,30,197,https://www.football-data.co.uk/mmz4281/2223/E0.csv,2026-05-25
2022-23,Wolves,21,2023-02-04,Liverpool,H,3,0,W,3,20,-15,15,30,206,https://www.football-data.co.uk/mmz4281/2223/E0.csv,2026-05-25
2022-23,Wolves,22,2023-02-11,Southampton,A,2,1,W,3,23,-14,17,31,216,https://www.football-data.co.uk/mmz4281/2223/E0.csv,2026-05-25
2022-23,Wolves,23,2023-02-18,Bournemouth,H,0,1,L,0,23,-15,17,32,228,https://www.football-data.co.uk/mmz4281/2223/E0.csv,2026-05-25
2022-23,Wolves,24,2023-02-24,Fulham,A,1,1,D,1,24,-15,18,33,232,https://www.football-data.co.uk/mmz4281/2223/E0.csv,2026-05-25
2022-23,Wolves,25,2023-03-01,Liverpool,A,0,2,L,0,24,-17,18,35,241,https://www.football-data.co.uk/mmz4281/2223/E0.csv,2026-05-25
2022-23,Wolves,26,2023-03-04,Tottenham,H,1,0,W,3,27,-16,19,35,247,https://www.football-data.co.uk/mmz4281/2223/E0.csv,2026-05-25
2022-23,Wolves,27,2023-03-12,Newcastle,A,1,2,L,0,27,-17,20,37,261,https://www.football-data.co.uk/mmz4281/2223/E0.csv,2026-05-25
2022-23,Wolves,28,2023-03-18,Leeds,H,2,4,L,0,27,-19,22,41,268,https://www.football-data.co.uk/mmz4281/2223/E0.csv,2026-05-25
2022-23,Wolves,29,2023-04-01,Nott'm Forest,A,1,1,D,1,28,-19,23,42,276,https://www.football-data.co.uk/mmz4281/2223/E0.csv,2026-05-25
2022-23,Wolves,30,2023-04-08,Chelsea,H,1,0,W,3,31,-18,24,42,293,https://www.football-data.co.uk/mmz4281/2223/E0.csv,2026-05-25
2022-23,Wolves,31,2023-04-15,Brentford,H,2,0,W,3,34,-16,26,42,302,https://www.football-data.co.uk/mmz4281/2223/E0.csv,2026-05-25
2022-23,Wolves,32,2023-04-22,Leicester,A,1,2,L,0,34,-17,27,44,311,https://www.football-data.co.uk/mmz4281/2223/E0.csv,2026-05-25
2022-23,Wolves,33,2023-04-25,Crystal Palace,H,2,0,W,3,37,-15,29,44,315,https://www.football-data.co.uk/mmz4281/2223/E0.csv,2026-05-25
2022-23,Wolves,34,2023-04-29,Brighton,A,0,6,L,0,37,-21,29,50,327,https://www.football-data.co.uk/mmz4281/2223/E0.csv,2026-05-25
2022-23,Wolves,35,2023-05-06,Aston Villa,H,1,0,W,3,40,-20,30,50,341,https://www.football-data.co.uk/mmz4281/2223/E0.csv,2026-05-25
2022-23,Wolves,36,2023-05-13,Man United,A,0,2,L,0,40,-22,30,52,352,https://www.football-data.co.uk/mmz4281/2223/E0.csv,2026-05-25
2022-23,Wolves,37,2023-05-20,Everton,H,1,1,D,1,41,-22,31,53,363,https://www.football-data.co.uk/mmz4281/2223/E0.csv,2026-05-25
2022-23,Wolves,38,2023-05-28,Arsenal,A,0,5,L,0,41,-27,31,58,371,https://www.football-data.co.uk/mmz4281/2223/E0.csv,2026-05-25
2023-24,Arsenal,1,2023-08-12,Nott'm Forest,H,2,1,W,3,3,1,2,1,2,https://www.football-data.co.uk/mmz4281/2324/E0.csv,2026-05-25
2023-24,Arsenal,2,2023-08-21,Crystal Palace,A,1,0,W,3,6,2,3,1,19,https://www.football-data.co.uk/mmz4281/2324/E0.csv,2026-05-25
2023-24,Arsenal,3,2023-08-26,Fulham,H,2,2,D,1,7,2,5,3,22,https://www.football-data.co.uk/mmz4281/2324/E0.csv,2026-05-25
2023-24,Arsenal,4,2023-09-03,Man United,H,3,1,W,3,10,4,8,4,39,https://www.football-data.co.uk/mmz4281/2324/E0.csv,2026-05-25
2023-24,Arsenal,5,2023-09-17,Everton,A,1,0,W,3,13,5,9,4,48,https://www.football-data.co.uk/mmz4281/2324/E0.csv,2026-05-25
2023-24,Arsenal,6,2023-09-24,Tottenham,H,2,2,D,1,14,5,11,6,55,https://www.football-data.co.uk/mmz4281/2324/E0.csv,2026-05-25
2023-24,Arsenal,7,2023-09-30,Bournemouth,A,4,0,W,3,17,9,15,6,61,https://www.football-data.co.uk/mmz4281/2324/E0.csv,2026-05-25
2023-24,Arsenal,8,2023-10-08,Man City,H,1,0,W,3,20,10,16,6,80,https://www.football-data.co.uk/mmz4281/2324/E0.csv,2026-05-25
2023-24,Arsenal,9,2023-10-21,Chelsea,A,2,2,D,1,21,10,18,8,87,https://www.football-data.co.uk/mmz4281/2324/E0.csv,2026-05-25
2023-24,Arsenal,10,2023-10-28,Sheffield United,H,5,0,W,3,24,15,23,8,93,https://www.football-data.co.uk/mmz4281/2324/E0.csv,2026-05-25
2023-24,Arsenal,11,2023-11-04,Newcastle,A,0,1,L,0,24,14,23,9,107,https://www.football-data.co.uk/mmz4281/2324/E0.csv,2026-05-25
2023-24,Arsenal,12,2023-11-11,Burnley,H,3,1,W,3,27,16,26,10,112,https://www.football-data.co.uk/mmz4281/2324/E0.csv,2026-05-25
2023-24,Arsenal,13,2023-11-25,Brentford,A,1,0,W,3,30,17,27,10,127,https://www.football-data.co.uk/mmz4281/2324/E0.csv,2026-05-25
2023-24,Arsenal,14,2023-12-02,Wolves,H,2,1,W,3,33,18,29,11,131,https://www.football-data.co.uk/mmz4281/2324/E0.csv,2026-05-25
